,pose_name_l3,pose_name_alt_l3,pose_name_l2,pose_name_l1,image_shape,channel_B_pixel_mean,channel_G_pixel_mean,channel_R_pixel_mean,channel_B_pixel_std,channel_G_pixel_std,channel_R_pixel_std,channel_B_pixel_min,channel_G_pixel_min,channel_R_pixel_min,channel_B_pixel_max,channel_G_pixel_max,channel_R_pixel_max,image_path
3184,Crane (Crow) Pose,Bakasana,Front,Balancing,"(470, 450, 3)",231.29262411347517,242.96271867612293,246.44935224586288,59.17189550338835,30.499548269085174,19.83128107401737,0.0,11.0,24.0,255.0,255.0,255.0,./data/loaded/3184.jpeg
3185,Crane (Crow) Pose,Bakasana,Front,Balancing,"(368, 450, 3)",56.08183574879227,71.57046497584541,80.631672705314,54.11560653400339,55.87191181493847,59.24229708365427,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/3185.jpeg
3186,Crane (Crow) Pose,Bakasana,Front,Balancing,"(1390, 1300, 3)",245.08183231876038,247.16997232982845,243.93948312119534,33.10072463601891,26.711685144186944,37.433600467505606,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/3186.jpeg
3187,Crane (Crow) Pose,Bakasana,Front,Balancing,"(720, 1280, 3)",128.3534006076389,134.5281325954861,136.71691297743055,83.44572189218418,76.19056927015214,73.28688945353126,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/3187.jpeg
3188,Crane (Crow) Pose,Bakasana,Front,Balancing,"(519, 390, 3)",229.08878513907416,233.88012449977768,226.9582085865323,61.30090735252055,41.612751443016606,66.08194058762693,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/3188.jpeg
3189,Crane (Crow) Pose,Bakasana,Front,Balancing,"(900, 1200, 3)",175.40389814814816,173.45218703703705,181.85860185185186,53.346978945224436,53.844055975758124,43.152700047372655,12.0,8.0,11.0,255.0,253.0,255.0,./data/loaded/3189.jpeg
3190,Crane (Crow) Pose,Bakasana,Front,Balancing,"(726, 899, 3)",107.93501503047463,118.80863187441203,122.90167985855113,51.87605396215981,67.46475422232551,73.84735191518142,0.0,0.0,0.0,229.0,255.0,255.0,./data/loaded/3190.jpeg
3191,Crane (Crow) Pose,Bakasana,Front,Balancing,"(540, 605, 3)",121.38868992959902,127.12112947658402,132.32866850321395,73.2351035322301,75.29370227661683,74.65329382432454,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/3191.jpeg
3192,Crane (Crow) Pose,Bakasana,Front,Balancing,"(720, 1280, 3)",116.08130425347223,147.41719401041667,158.03919921875,51.42802856669947,48.833085678496374,56.08766703214487,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/3192.jpeg
3193,Crane (Crow) Pose,Bakasana,Front,Balancing,"(450, 326, 3)",220.93538513974096,219.08444444444444,226.12258350374915,66.2861975820181,70.11873491715238,60.54029437674761,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/3193.jpeg
3194,Crane (Crow) Pose,Bakasana,Front,Balancing,"(600, 600, 3)",96.83344166666667,102.11924444444445,128.23031666666665,65.18735839434444,86.94538405539564,79.27616167416666,0.0,0.0,20.0,239.0,255.0,255.0,./data/loaded/3194.jpeg
3195,Crane (Crow) Pose,Bakasana,Front,Balancing,"(354, 236, 3)",114.29556880206837,117.13049411088768,118.32546921382745,75.63106353996854,68.28945803299467,68.14053278172999,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/3195.jpeg
3196,Crane (Crow) Pose,Bakasana,Front,Balancing,"(450, 350, 3)",218.37412063492064,216.17966984126983,223.46451428571427,70.00747412777099,74.24543672377241,64.58479268005732,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/3196.jpeg
3197,Crane (Crow) Pose,Bakasana,Front,Balancing,"(267, 400, 3)",117.81600187265917,121.20587078651685,128.78030898876403,35.98685741852739,34.39095704117615,34.276836773984385,0.0,0.0,0.0,251.0,255.0,255.0,./data/loaded/3197.jpeg
3198,Crane (Crow) Pose,Bakasana,Front,Balancing,"(320, 450, 3)",130.94559027777777,167.37043055555554,187.50506944444444,62.55161128463718,63.146698608022255,61.883739691373066,0.0,0.0,10.0,255.0,255.0,255.0,./data/loaded/3198.jpeg
3199,Crane (Crow) Pose,Bakasana,Front,Balancing,"(750, 500, 3)",137.80634133333334,171.93765866666666,170.13744,81.76739239444714,54.007739212926616,54.48953705908197,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/3199.jpeg
3200,Dolphin Plank Pose,Makara Adho Mukha Svanasana,Plank Balance,Reclining,"(1300, 1089, 3)",233.88428904428903,234.43163735254643,234.29521650067105,64.96232289261398,64.20598570102945,64.3039432311199,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/3200.jpeg
3201,Dolphin Plank Pose,Makara Adho Mukha Svanasana,Plank Balance,Reclining,"(1063, 1600, 3)",182.95152281279397,170.6933548918156,149.2309366180621,44.39608291752233,48.16358747124531,62.55461593175749,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/3201.jpeg
3202,Dolphin Plank Pose,Makara Adho Mukha Svanasana,Plank Balance,Reclining,"(360, 480, 3)",143.12550925925925,144.7952662037037,149.73073495370372,93.95632222395557,94.86218411609738,94.62707769523689,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/3202.jpeg
3203,Dolphin Plank Pose,Makara Adho Mukha Svanasana,Plank Balance,Reclining,"(348, 620, 3)",167.8438728216537,186.53273544679274,195.30845383759734,64.8833193313646,59.52027844764087,50.99064605653011,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/3203.jpeg
3204,Dolphin Plank Pose,Makara Adho Mukha Svanasana,Plank Balance,Reclining,"(161, 448, 3)",68.04293755545696,88.4310115350488,90.66936557231588,59.0247039636333,69.81367118601668,77.967881762931,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/3204.jpeg
3205,Dolphin Plank Pose,Makara Adho Mukha Svanasana,Plank Balance,Reclining,"(230, 307, 3)",112.40093471179719,119.32918850021244,135.25381673983856,60.754474354255386,61.29643222596764,54.13025579823848,0.0,0.0,0.0,231.0,230.0,255.0,./data/loaded/3205.jpeg
3206,Dolphin Plank Pose,Makara Adho Mukha Svanasana,Plank Balance,Reclining,"(196, 324, 3)",215.99537037037038,220.11553602922652,234.65424225245653,73.86536062567103,69.19513403376364,48.51623056591253,0.0,0.0,34.0,255.0,255.0,255.0,./data/loaded/3206.jpeg
3207,Dolphin Plank Pose,Makara Adho Mukha Svanasana,Plank Balance,Reclining,"(1042, 1042, 3)",118.31911999292664,194.55897690474174,177.02839198941942,56.7765006004781,39.05275508500746,85.26471562091588,7.0,6.0,0.0,228.0,253.0,255.0,./data/loaded/3207.jpeg
3208,Dolphin Plank Pose,Makara Adho Mukha Svanasana,Plank Balance,Reclining,"(300, 400, 3)",230.73039166666666,233.71248333333332,235.69353333333333,64.15286420999921,59.63444726693671,59.818956121914695,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/3208.jpeg
3209,Dolphin Plank Pose,Makara Adho Mukha Svanasana,Plank Balance,Reclining,"(280, 390, 3)",209.9299358974359,212.2205586080586,214.3169139194139,42.87199566461717,42.790952242584545,39.76956881874909,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/3209.jpeg
3210,Dolphin Plank Pose,Makara Adho Mukha Svanasana,Plank Balance,Reclining,"(376, 637, 3)",173.91245115067304,178.4792077223688,179.28785614081966,61.17776577566553,61.64507342481846,58.443483863749506,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/3210.jpeg
3211,Dolphin Plank Pose,Makara Adho Mukha Svanasana,Plank Balance,Reclining,"(150, 200, 3)",189.8251,189.8251,189.8251,57.32747372179707,57.32747372179707,57.32747372179707,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/3211.jpeg
3212,Dolphin Plank Pose,Makara Adho Mukha Svanasana,Plank Balance,Reclining,"(720, 960, 3)",83.73349681712963,98.99613136574074,104.01689814814814,51.96603983167581,53.23144811450278,58.80712533286721,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/3212.jpeg
3213,Dolphin Plank Pose,Makara Adho Mukha Svanasana,Plank Balance,Reclining,"(640, 480, 3)",186.2723046875,186.515908203125,198.84302734375,75.10581084585543,70.45785693377216,68.68904770740218,11.0,13.0,9.0,255.0,249.0,254.0,./data/loaded/3213.jpeg
3214,Dolphin Plank Pose,Makara Adho Mukha Svanasana,Plank Balance,Reclining,"(160, 240, 3)",207.51015625,209.81427083333332,212.27177083333333,41.752720731914614,41.7749960663471,38.552828271055326,9.0,15.0,18.0,255.0,255.0,255.0,./data/loaded/3214.jpeg
3215,Dolphin Plank Pose,Makara Adho Mukha Svanasana,Plank Balance,Reclining,"(743, 600, 3)",121.28969717362045,131.71589950650517,121.42015029161058,66.11470899394995,62.14972312550324,63.72770208111304,0.0,2.0,0.0,255.0,255.0,255.0,./data/loaded/3215.jpeg
3216,Dolphin Plank Pose,Makara Adho Mukha Svanasana,Plank Balance,Reclining,"(150, 150, 3)",246.10951111111112,221.4529777777778,225.56751111111112,34.55424473981113,78.87905094383112,73.80480455622933,17.0,0.0,2.0,255.0,255.0,255.0,./data/loaded/3216.jpeg
3217,Dolphin Plank Pose,Makara Adho Mukha Svanasana,Plank Balance,Reclining,"(630, 1200, 3)",149.35339814814816,168.82150793650794,184.59217857142858,106.13720354404953,89.13513436137464,75.45435482356953,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/3217.jpeg
3218,Dolphin Plank Pose,Makara Adho Mukha Svanasana,Plank Balance,Reclining,"(957, 1300, 3)",175.15352544007717,173.69483321276425,184.58663129973476,73.37997148408249,73.07550409735113,68.32687226999084,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/3218.jpeg
3219,Dolphin Plank Pose,Makara Adho Mukha Svanasana,Plank Balance,Reclining,"(757, 1600, 3)",122.5351890686922,118.44045657199472,108.5778360303831,60.937091930054635,61.18946620344992,62.52185535977793,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/3219.jpeg
3220,Dolphin Plank Pose,Makara Adho Mukha Svanasana,Plank Balance,Reclining,"(567, 850, 3)",60.40605456997614,76.97738769581906,99.31439775910364,44.9708731671033,51.26774374851507,61.66617459606251,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/3220.jpeg
3221,Dolphin Plank Pose,Makara Adho Mukha Svanasana,Plank Balance,Reclining,"(240, 400, 3)",65.79954166666667,99.58698958333333,134.56573958333334,44.35680640882446,58.8543588684168,84.2571434358764,0.0,0.0,0.0,248.0,255.0,255.0,./data/loaded/3221.jpeg
3222,Dolphin Plank Pose,Makara Adho Mukha Svanasana,Plank Balance,Reclining,"(1024, 1024, 3)",205.23773860931396,201.46199226379395,208.03266716003418,68.4253708484434,73.32681468482821,70.28425499461403,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/3222.jpeg
3223,Dolphin Plank Pose,Makara Adho Mukha Svanasana,Plank Balance,Reclining,"(600, 800, 3)",102.08268125,109.63055833333334,93.27135208333333,71.51219965311908,66.98256415183678,67.59450655166837,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/3223.jpeg
3224,Dolphin Plank Pose,Makara Adho Mukha Svanasana,Plank Balance,Reclining,"(360, 480, 3)",94.53028356481481,110.96847222222222,126.82860532407408,88.8946236060081,93.41655813988724,98.04043244264577,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/3224.jpeg
3225,Dolphin Plank Pose,Makara Adho Mukha Svanasana,Plank Balance,Reclining,"(736, 736, 3)",176.970614514414,194.30415399043005,198.58698605860113,65.72529906540986,52.02411677384413,52.14702278511605,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/3225.jpeg
3226,Dolphin Plank Pose,Makara Adho Mukha Svanasana,Plank Balance,Reclining,"(734, 1100, 3)",189.29975972256625,183.46638097597224,188.34860168441912,68.0272812279931,61.82020623342452,47.03791372126924,6.0,2.0,25.0,247.0,240.0,246.0,./data/loaded/3226.jpeg
3227,Dolphin Plank Pose,Makara Adho Mukha Svanasana,Plank Balance,Reclining,"(276, 368, 3)",97.26111570573408,140.51696400441085,180.55545053560178,63.133272504915354,60.997748924433786,62.544008742028325,0.0,0.0,0.0,221.0,244.0,255.0,./data/loaded/3227.jpeg
3228,Dolphin Plank Pose,Makara Adho Mukha Svanasana,Plank Balance,Reclining,"(665, 1000, 3)",239.36371578947367,239.866,241.7810195488722,45.50179133379133,44.96647618884658,41.415064522061726,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/3228.jpeg
3229,Dolphin Plank Pose,Makara Adho Mukha Svanasana,Plank Balance,Reclining,"(490, 735, 3)",124.69145356101625,114.56650006941553,100.13513536026656,40.45038865706308,39.48574476305107,61.867288024403656,0.0,0.0,1.0,253.0,255.0,255.0,./data/loaded/3229.jpeg
3230,Dolphin Plank Pose,Makara Adho Mukha Svanasana,Plank Balance,Reclining,"(600, 800, 3)",129.34082916666668,131.36980416666665,132.10748958333335,63.37652123470081,61.9301403723985,65.00290328572108,0.0,8.0,1.0,255.0,255.0,255.0,./data/loaded/3230.jpeg
3231,Dolphin Plank Pose,Makara Adho Mukha Svanasana,Plank Balance,Reclining,"(3328, 4992, 3)",237.09771788708088,234.7470636913292,241.36427376350238,51.1452819823795,57.30987289434801,42.65131444613201,0.0,0.0,6.0,255.0,255.0,255.0,./data/loaded/3231.jpeg
3232,Dolphin Plank Pose,Makara Adho Mukha Svanasana,Plank Balance,Reclining,"(630, 1200, 3)",211.68020767195767,216.63599867724866,230.95768386243387,69.17386234369292,66.76512312379457,49.8613444827776,0.0,0.0,9.0,255.0,255.0,255.0,./data/loaded/3232.jpeg
3233,Dolphin Plank Pose,Makara Adho Mukha Svanasana,Plank Balance,Reclining,"(314, 236, 3)",149.9817688653784,139.23167440354098,189.18661610709273,85.19835800570266,68.21152159546641,57.36805643320922,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/3233.jpeg
3234,Dolphin Plank Pose,Makara Adho Mukha Svanasana,Plank Balance,Reclining,"(2048, 2048, 3)",53.80616855621338,90.86152505874634,120.99819159507751,47.79069515845511,48.59732565753538,48.202313367253794,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/3234.jpeg
3235,Dolphin Plank Pose,Makara Adho Mukha Svanasana,Plank Balance,Reclining,"(360, 749, 3)",216.34455199525294,217.96237205162438,223.27226301735647,67.28027235528157,66.55173933976953,61.63635422599486,10.0,7.0,9.0,255.0,255.0,255.0,./data/loaded/3235.jpeg
3236,Dolphin Plank Pose,Makara Adho Mukha Svanasana,Plank Balance,Reclining,"(396, 589, 3)",104.964526418686,128.00123475845038,152.20081116770422,54.54238505325666,54.16527115968992,51.370676639217116,0.0,0.0,1.0,221.0,218.0,227.0,./data/loaded/3236.jpeg
3237,Dolphin Plank Pose,Makara Adho Mukha Svanasana,Plank Balance,Reclining,"(340, 600, 3)",208.6049411764706,209.8628088235294,215.91475490196078,58.526160374090786,59.948876644471326,53.609823854079366,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/3237.jpeg
3238,Dolphin Plank Pose,Makara Adho Mukha Svanasana,Plank Balance,Reclining,"(344, 1000, 3)",226.3874273255814,227.3048284883721,231.22913953488373,60.522402843886034,60.065078427095564,55.46363066432724,0.0,0.0,3.0,255.0,255.0,255.0,./data/loaded/3238.jpeg
3239,Dolphin Plank Pose,Makara Adho Mukha Svanasana,Plank Balance,Reclining,"(280, 477, 3)",225.8708295896975,225.77579365079364,226.17324049116502,73.16047643782245,73.44651628412528,72.73207650886073,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/3239.jpeg
3240,Dolphin Plank Pose,Makara Adho Mukha Svanasana,Plank Balance,Reclining,"(297, 621, 3)",194.59308598600063,200.28716038538906,220.22814836502437,76.47647820756904,72.22978531410898,51.73192306100747,0.0,0.0,7.0,255.0,255.0,255.0,./data/loaded/3240.jpeg
3241,Dolphin Plank Pose,Makara Adho Mukha Svanasana,Plank Balance,Reclining,"(276, 368, 3)",91.17450378071834,105.58627717391305,139.73394179269062,46.93667881770946,31.05516483245582,32.39409112079872,0.0,0.0,0.0,204.0,220.0,238.0,./data/loaded/3241.jpeg
3242,Dolphin Plank Pose,Makara Adho Mukha Svanasana,Plank Balance,Reclining,"(291, 600, 3)",216.91798969072164,216.17562428407788,225.8139747995418,71.24894648421831,77.02113850728574,63.07525532637451,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/3242.jpeg
3243,Dolphin Plank Pose,Makara Adho Mukha Svanasana,Plank Balance,Reclining,"(378, 637, 3)",197.02851909994766,203.8254217437891,204.89746912195892,60.90203628072006,56.87625885401483,61.51135654590428,0.0,3.0,0.0,255.0,255.0,255.0,./data/loaded/3243.jpeg
3244,Dolphin Plank Pose,Makara Adho Mukha Svanasana,Plank Balance,Reclining,"(338, 450, 3)",202.1114332675871,201.64919789612097,163.49109138724523,57.12194669014914,56.701108065298264,107.97440972448344,6.0,26.0,0.0,255.0,255.0,255.0,./data/loaded/3244.jpeg
3245,Dolphin Pose,Ardha Pincha Mayurasana,Forward Bend,Standing,"(2400, 3600, 3)",145.49276180555555,146.30783703703705,142.61355277777778,87.17591632285213,86.5838915326211,90.70446018999974,0.0,7.0,0.0,255.0,255.0,255.0,./data/loaded/3245.jpeg
3246,Dolphin Pose,Ardha Pincha Mayurasana,Forward Bend,Standing,"(450, 700, 3)",118.95158412698413,114.17905714285715,107.29020952380952,41.378369957596014,42.786491475993984,68.6770375017705,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/3246.jpeg
3247,Dolphin Pose,Ardha Pincha Mayurasana,Forward Bend,Standing,"(450, 800, 3)",233.9669027777778,232.53471944444445,229.79147777777777,42.94691913172835,44.48901406345116,57.46791782894132,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/3247.jpeg
3248,Dolphin Pose,Ardha Pincha Mayurasana,Forward Bend,Standing,"(837, 1024, 3)",66.75206279868578,82.36154513888889,122.18954763104838,57.030336621310795,64.22111610410705,88.64864145256853,0.0,0.0,0.0,228.0,254.0,255.0,./data/loaded/3248.jpeg
3249,Dolphin Pose,Ardha Pincha Mayurasana,Forward Bend,Standing,"(320, 450, 3)",235.57249305555555,233.47561805555554,233.77321527777778,49.47072627974836,54.08978122805234,54.872724129680215,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/3249.jpeg
3250,Dolphin Pose,Ardha Pincha Mayurasana,Forward Bend,Standing,"(1024, 1024, 3)",206.00458812713623,207.146502494812,204.9758710861206,72.70432486890563,71.70501738031071,70.11824460403378,2.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/3250.jpeg
3251,Dolphin Pose,Ardha Pincha Mayurasana,Forward Bend,Standing,"(435, 584, 3)",136.93081798142026,138.11908754526846,135.26234451267516,65.94978267837762,63.826959568592926,68.40590039647275,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/3251.jpeg
3252,Dolphin Pose,Ardha Pincha Mayurasana,Forward Bend,Standing,"(387, 564, 3)",144.91864588487547,145.9760157237891,151.32357926952187,64.86174880820917,64.78711780549965,64.8993408250666,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/3252.jpeg
3253,Dolphin Pose,Ardha Pincha Mayurasana,Forward Bend,Standing,"(768, 1024, 3)",104.52040100097656,110.71304448445638,122.28339385986328,70.5160387222623,71.24806686778781,69.91734598572057,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/3253.jpeg
3254,Dolphin Pose,Ardha Pincha Mayurasana,Forward Bend,Standing,"(652, 1000, 3)",231.19640030674847,231.19640030674847,231.19640030674847,44.47569211591257,44.47569211591257,44.47569211591257,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/3254.jpeg
3255,Dolphin Pose,Ardha Pincha Mayurasana,Forward Bend,Standing,"(700, 933, 3)",145.29608635737253,154.22320012249273,157.82602817332722,84.81554470247033,86.4535619651889,87.84377950390319,0.0,0.0,7.0,255.0,255.0,255.0,./data/loaded/3255.jpeg
3256,Dolphin Pose,Ardha Pincha Mayurasana,Forward Bend,Standing,"(374, 690, 3)",184.86261334573356,184.97793923893667,188.83758428272495,35.69376448725954,36.102826800032425,33.6662609524896,5.0,6.0,31.0,232.0,226.0,255.0,./data/loaded/3256.jpeg
3257,Dolphin Pose,Ardha Pincha Mayurasana,Forward Bend,Standing,"(160, 240, 3)",169.315546875,174.03158854166668,184.663984375,55.673473616657674,41.601791165834456,39.83688662794934,0.0,3.0,7.0,228.0,247.0,255.0,./data/loaded/3257.jpeg
3258,Dolphin Pose,Ardha Pincha Mayurasana,Forward Bend,Standing,"(640, 480, 3)",109.621220703125,127.24539388020834,155.67634114583333,63.76371226768183,66.23038777076147,55.23523361683678,0.0,0.0,13.0,255.0,255.0,255.0,./data/loaded/3258.jpeg
3259,Dolphin Pose,Ardha Pincha Mayurasana,Forward Bend,Standing,"(1783, 1783, 3)",126.05472574061311,121.88763038719583,124.0699266362156,68.40558365936656,70.70405600649482,67.57054376702153,9.0,15.0,12.0,230.0,218.0,241.0,./data/loaded/3259.jpeg
3260,Dolphin Pose,Ardha Pincha Mayurasana,Forward Bend,Standing,"(736, 736, 3)",169.5475820386342,173.78853452859167,181.93225720699434,70.941361020836,71.73869061529182,79.18619290859093,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/3260.jpeg
3261,Dolphin Pose,Ardha Pincha Mayurasana,Forward Bend,Standing,"(1144, 1600, 3)",88.76885325611889,113.58120902534965,100.46139696241259,70.72919107182643,53.56070291538383,63.89194213730294,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/3261.jpeg
3262,Dolphin Pose,Ardha Pincha Mayurasana,Forward Bend,Standing,"(456, 684, 3)",214.39048553401045,218.86279752744434,217.09394557299683,78.30651319158113,68.9120778672668,73.75288812474994,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/3262.jpeg
3263,Dolphin Pose,Ardha Pincha Mayurasana,Forward Bend,Standing,"(522, 1024, 3)",198.46106097341954,200.1467294510297,220.9152822677203,87.08312311701134,86.08332964817302,72.1632128232993,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/3263.jpeg
3264,Dolphin Pose,Ardha Pincha Mayurasana,Forward Bend,Standing,"(360, 640, 3)",145.34975260416667,161.67983506944444,177.24032118055555,62.679322777492146,61.886695468529126,72.4603253936031,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/3264.jpeg
3265,Dolphin Pose,Ardha Pincha Mayurasana,Forward Bend,Standing,"(239, 240, 3)",226.45686889818688,229.2735181311018,231.22217573221758,67.88726442484487,64.2771278079583,64.31754119342996,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/3265.jpeg
3266,Dolphin Pose,Ardha Pincha Mayurasana,Forward Bend,Standing,"(1135, 1093, 3)",169.75661780412798,174.50022288411236,180.39816050074361,73.4103476595352,73.64361434395582,74.27869061117637,0.0,0.0,3.0,255.0,255.0,255.0,./data/loaded/3266.jpeg
